pk,caption_text,output,inference_time
./posts/foodsubstitutes/2023-09-10/images/post_3063176864693269656.jpg,Vad,no,0.15824198722839355
./posts/foodsubstitutes/2023-09-10/images/post_3032292977867081247.jpg,,no,0.1538991928100586
./posts/foodsubstitutes/2023-09-10/images/post_3123387313162554185.jpg,WHITE POTATOES mn... Sweet potatoes Parsnips ih Cauliflower,Yes,0.15553808212280273
./posts/foodsubstitutes/2023-09-10/images/post_3180028970149852095.jpg,"Decoding Cravings A craving can be a signal that something is out of balance or you are deficient. it doesn't always mean that you NEED that certain type of food % Chocolate - Magnesium deficiency 1 Sweet fruits & Juices - Vitamin deficiency Oily food & fat - Cakcium, Essential Fatty Acids deficiency * Bread - Nitrogen deficiency Soda - Calcium deficiency Salt - Chioride, Electrolytes deficiency, Stress or Hormone fluctuations ~ Coffee -Sodum, Electrolytes. Iron Sulfur & Phosphorus  Alcohol - Calcium, Potassium & Glutamine",yes,0.15681099891662598
./posts/foodsubstitutes/2023-09-10/images/post_3058235435059407802.jpg,"Healthy Diabetic Food Substitutions Breads Flours Whole Wheat Almord Coconut Protein Powder Protein Foritied Sugars Ravlacal Foney Monk'rut Stevia Agave Cocenut Sugar 100% Pure Maple Syrup Sugar A cohols - Erythata Xy ital. ets Tortillas Pastas Wo e Wheat Lent! Vegetable Totu or Sniratak P-otein Foruhec * Corn + Whole Wheat  High f.ber Low Carb . . 100% Weoe Wheat Sprouted Whole Grains Seeded Rice Veggie (Cauifiowver, B-occol. etc } Brown ce Quroa Faro Oatmeal Potatoes * Stee Cut Sweet Potatoes Cau flower Rad sb",yes,0.15711021423339844
./posts/foodsubstitutes/2023-09-10/images/post_3181148206691148844.jpg,,no,0.15459895133972168
./posts/foodsubstitutes/2023-09-10/images/post_3044418689902678749.jpg,SWAP THIS FOR THAT POTATO FRIES BAKED y SWEET POTATO FRIES,yes,0.16885089874267578
./posts/foodsubstitutes/2023-09-10/images/post_2936045395345966246.jpg,,no,0.15922307968139648
./posts/foodsubstitutes/2023-09-10/images/post_3063176864852647979.jpg,"Co ) hronger eas to poor Gecis on TaKINg ard Causes some ecole to behave bad y G ve your brat ang your nocd achance There 5 usua ly a cetter opt.om Jister to your body and leave what fuels you best, we al nave our owe Intle a ererces ana preferecces Wrat works formost people s REAL F RES: fOOD",No,0.15360212326049805
./posts/foodsubstitutes/2023-09-10/images/post_2957790020861638448.jpg,,no,0.15146708488464355
./posts/foodsubstitutes/2023-09-10/images/post_3125172564927074714.jpg,HOT DOGS Processed meats are loaded with salt & contain saturated fats which can raise your risk of certain cancers such as colorectal and breast cancer. INSTEAD Foods that are low in salt but high in protein. Tofu is a delicious option and lean meats also can fill my crave.,yes,0.15806794166564941
./posts/foodsubstitutes/2023-09-10/images/post_2952430847719019902.jpg,,no,0.15251922607421875
./posts/foodsubstitutes/2023-09-10/images/post_2953598899113647089.jpg,,no,0.15316081047058105
./posts/foodsubstitutes/2023-09-10/images/post_3013435012482389251.jpg,FOODS REDUCE INFLAMMATION RS O Se >< |] mS: ,yes,0.17749691009521484
./posts/foodsubstitutes/2023-09-10/images/post_3083321907935504133.jpg,,no,0.16029000282287598
./posts/foodsubstitutes/2023-09-10/images/post_3142716295267293445.jpg,Vietnamese stye noodle salad Indian pilaf sice San Choy Bau Crcespea Shawarma Sa.ad Bowl Beef Bourguignon Chicken Ter-yaki Cape Malay Chicken Curry Coconut and sp.nach dah Leese (amoxed sausage ratatoule ) Simp.e Steamed Salmon Steamed fs with green mash Fist and m.xed vegetable parces Ch-nese Five spice beef cheens Crspy Japanese chicken wit pickled pmbers Thar red chicken curry Beef and mishroem hetpor Vegetanan Chill: Burgos: (panfreed marinated beef) Creamy coconut chcxen curry Sr: Lankan ch:cken curry (Kore roti) Chichen Jalfrez: Crcken curry wth spinac! Flourless chocolate and nuttorte Guten free) Chia and pepita gluten free loaf Wheat nutaad dary free muse i shce Darry free chocalate coconut custard,No,0.15478801727294922
./posts/foodsubstitutes/2023-09-10/images/post_3146201491861883624.jpg,,no,0.16088199615478516
./posts/foodsubstitutes/2023-09-10/images/post_2969115488870469875.jpg,,no,0.15877795219421387
./posts/foodsubstitutes/2023-09-10/images/post_3043380667056426663.jpg,EAT THIS NOT THAT,yes,0.15900921821594238
./posts/foodsubstitutes/2023-09-10/images/post_3083321907969123483.jpg,,no,0.20442986488342285
./posts/foodsubstitutes/2023-09-10/images/post_3044418689902751497.jpg,SWAP THIS FOR THAT MAYONNAISE MUSTARD,yes,0.17157793045043945
./posts/foodsubstitutes/2023-09-10/images/post_3028706327299696168.jpg,,no,0.1880810260772705
./posts/foodsubstitutes/2023-09-10/images/post_3083663047784573464.jpg,,no,0.16173791885375977
