pk,caption_text,output,inference_time
./posts/eatthisnotthat/2023-09-20/images/post_3189876380912221950.jpg,,no,0.15566802024841309
./posts/eatthisnotthat/2023-09-20/images/post_3187634676445217513.jpg,,no,0.15352392196655273
./posts/eatthisnotthat/2023-09-20/images/post_3188562760652181324.jpg,,no,0.153458833694458
./posts/eatthisnotthat/2023-09-20/images/post_3194703155565369715.jpg,Now in the Hazard Guide Food: Safety & Poisoning Safety Information oR  ns es iv) Prepare x React __ Recover 0,No,0.1540079116821289
./posts/eatthisnotthat/2023-09-20/images/post_3188048770810668991.jpg,"Some Important Health oa Facts For You Reals genet  & Aan Apo.e a Day Salmon:  ay. Lb oewer a Day No Gectors No Cane er Me Fat ae: Ve gass min a Cay dates ab lay, 1 time graye a Cay Ne Bore freblems Neo wweaktess No Tension",yes,0.15277600288391113
./posts/eatthisnotthat/2023-09-20/images/post_3188410866600655455.jpg,,no,0.1505889892578125
./posts/eatthisnotthat/2023-09-20/images/post_3194421905014963083.jpg,,no,0.15035104751586914
./posts/eatthisnotthat/2023-09-20/images/post_3190307375369845389.jpg,"COMMON ACNE TRIGGERS Ted aR Me UTE OE _""  ~ Webeh  OROTEIN ENERGY DRINKS OE ARUTS | PEANUT BUTTER pl, \ A? SHOTS / RFOTIN CHLORINE boos SURDLEMENTS  = /  / o x  VABES FARR C SOCTERNERS, SMELLE ISH SLENTED DETERUENT",No,0.1557619571685791
./posts/eatthisnotthat/2023-09-20/images/post_3195398998130009498.jpg,Swap this for that Spazteu- orctens \ ee PROTEIN  PASTA or PLAIN PASTA 4 LENTIL PASTA cr CHICKPEA PASTA,No,0.1559312343597412
./posts/eatthisnotthat/2023-09-20/images/post_3188562760618717060.jpg,,no,0.14931297302246094
./posts/eatthisnotthat/2023-09-20/images/post_3190313008277354714.jpg,,no,0.1546480655670166
./posts/eatthisnotthat/2023-09-20/images/post_3186712280612224795.jpg," me  4 Fa tt """,No,0.15241408348083496
./posts/eatthisnotthat/2023-09-20/images/post_3192464479509754113.jpg,,no,0.1535170078277588
./posts/eatthisnotthat/2023-09-20/images/post_3186230394877494467.jpg,,no,0.1569828987121582
./posts/eatthisnotthat/2023-09-20/images/post_3190480999740305515.jpg,,no,0.14912104606628418
./posts/eatthisnotthat/2023-09-20/images/post_3186699487121190492.jpg,,no,0.1476001739501953
./posts/eatthisnotthat/2023-09-20/images/post_3193781167408912850.jpg,HEALING WITH FRUIT Just a few of the MANY benefits. Fruit is medicine!  eon ay Apples anti cancerous heavy metal detoxifying radiation protection eat the skin! 4  Pomegranate oral health hormone support blood building Cherries pain reducing nerve soothing sleep aid darker the better! Watermelon boosts athletic performance muscle recovery emotional support,No,0.15331602096557617
./posts/eatthisnotthat/2023-09-20/images/post_3195339461403249282.jpg,,no,0.1493968963623047
./posts/eatthisnotthat/2023-09-20/images/post_3190305165865504720.jpg,Things | no longer believe EAT LESS TO LOSE WEIGHT Uf negatve bioleedback Degirs to show ui Check ons ardor te coact suspected melabsiic adapranuon. agapive therm Genesis was Staring fo slow progress of Cause a Plafea a get brea car be ompemeried strategcady fo epabre ine cherctts continue to see fat loss progress * Signs of adaptations: Pnegy is vety OW Tired ever attest & hours of sleep Rey ng on caffe 1e to get borough [ne Gay . fitc is doan Recovery trom wer'outs Is Laking  ger Persistent canges to or loss of your menstrual cy & Moca ness Bra tog Can see acig crease avhongecburgry alive time oa loss of tuvger Poo 5 e&p qual ty insome a,No,0.14709973335266113
./posts/eatthisnotthat/2023-09-20/images/post_3192396627414842702.jpg,,no,0.14670181274414062
./posts/eatthisnotthat/2023-09-20/images/post_3189860762205716697.jpg,,no,0.14940834045410156
./posts/eatthisnotthat/2023-09-20/images/post_3191709597474587191.jpg,Foods That Contain Almost Zero ay iclove-Scalories  1/2 cup - 10calories <> 1/2 cup - 8calories 1/2 <a - 3calories 1/2cup - 28calories ee 1/2 cup - 9calones 1/2 cup - 1Scalories 7 f 26calories 1/2 cup - 13calories 1/2cup - 23calories 1/2 cup- 12calories HealthyFoodAdvice ories . jw Sy 1/2 cup - 29calories d 1/2 cup - 13calortes * f 4. 1/2 cup - 15calories 1/2cup - 22calories  1/2 cup - 11 calories Po 1/2 cup - 9calories,No,0.14789795875549316
./posts/eatthisnotthat/2023-09-20/images/post_3194645691913464609.jpg,,no,0.1507549285888672
