pk,caption_text,output,inference_time
./posts/eatthisnotthat/2023-09-08/images/post_3179179525115665162.jpg,,no,0.14905381202697754
./posts/eatthisnotthat/2023-09-08/images/post_3181828762528435929.jpg,"Some Important Health 3 4 ? Facts For You Beauti' a An Apple a Day, 5 almond a Day, 1 Lemon a Day, No Doctors No Cancer No Fat 1 glass milk a Day, 4 datesa Day, 1 time prayer a Day No Bone Problems No weakness No Tension",yes,0.1473369598388672
./posts/eatthisnotthat/2023-09-08/images/post_3180212308821611250.jpg,ela secret pln Tnis vs Woare 655 keals per 100g 140 keals per 100g 69.12 of fat per 100g 10.7z of fat per 100g 1.5g of protein per 100g 3.8g of protein per 100g Sma] ahangas ann aad o Neeaanke,No,0.15314078330993652
./posts/eatthisnotthat/2023-09-08/images/post_3186454011056582099.jpg,,no,0.1687166690826416
./posts/eatthisnotthat/2023-09-08/images/post_3174305307878050835.jpg,"Se LaaSll 5 Make a Better Choice Lio ul Lio 731 Not This Choose this salggill pains spo yi vA ult Lou ipl ya Jog Avoid processed food Eat whole, naturally which is filled with gluten-free foods refined sugar Sao AL",No,0.1623060703277588
./posts/eatthisnotthat/2023-09-08/images/post_3179909317929242086.jpg,,no,0.15442323684692383
./posts/eatthisnotthat/2023-09-08/images/post_3174272817935057536.jpg,"Physical activity strong y infiuerces hormonal health As de from mproy 1g blood flow to your mus leg, excercise ncreases Pormene receptor sensit v A mrear agtbatt erharces the delivery of er utrerts ae bormrene s-gnals rs sen ow renew af we al",No,0.15724802017211914
./posts/eatthisnotthat/2023-09-08/images/post_3177200759082625305.jpg,,no,0.15416598320007324
./posts/eatthisnotthat/2023-09-08/images/post_3178318760686428290.jpg,aang yagi Peete ree Maret Osouus,No,0.15167999267578125
./posts/eatthisnotthat/2023-09-08/images/post_3175745055993290530.jpg,,no,0.1521129608154297
./posts/eatthisnotthat/2023-09-08/images/post_3185927124385532027.jpg,Why should wake UP AT 4:30 AM . No interruptions. No kids yelling. No phone calls . Extra 2 hours per day - 14 hours per week - 728 extra hours = 30 days per year to get shit done . Waking up early in the moming was one of the secrets to success by most successful people around the world . Less likely to procrastinate - Builds discipline and good time to exerc:se . More likely to get work Gone . Mental edge over otner peopie . Build momentum for day ahead,yes,0.15257596969604492
./posts/eatthisnotthat/2023-09-08/images/post_3179179525274871932.jpg,,no,0.15241026878356934
./posts/eatthisnotthat/2023-09-08/images/post_3176982512373115511.jpg,<>) Supports brain function Promotes good sleep Improves our skin Maintains our blood sugar levels Provides the us with energy &,yes,0.15038299560546875
./posts/eatthisnotthat/2023-09-08/images/post_3185903333513162522.jpg,"DID YOU KNOW? Sancae When feeling depressed, do some cleaning. Studies show that Straightening out the physical aspects of your life can also bring clarity to the mental ones.",No,0.14882993698120117
./posts/eatthisnotthat/2023-09-08/images/post_3175764163917562761.jpg,How to shop healthy ne B wy of,No,0.1523139476776123
./posts/eatthisnotthat/2023-09-08/images/post_3179912715777412099.jpg,,no,0.1527249813079834
./posts/eatthisnotthat/2023-09-08/images/post_3179416062974138140.jpg,FOODS THAT FOODS THAT CREATEMUCUS ~~ ELIMINATE MUCUS /@VEGANFITLYFE a CORN ICE CREAM PINEAPPLE ONION CHEESE CHIPS ASPARAGUS SEEDED MELON Ve of tym. a So L re _ -ae > FASS - BUTTER MILK GINGER WALNUTS,yes,0.1606757640838623
./posts/eatthisnotthat/2023-09-08/images/post_3185361351211088184.jpg,Power of Blackse J RELIEVES SENSATION OF PAIN Y DESTROYS THE GROWTH OF DESTRUCTIVE MICRO ORCAMESES v EASES MUSCLE SPASHS AND CRAMPS J _ CAUSES LOOSEMESS ARO RELAXATION OF BOWELS Op dy,no,0.1558372974395752
./posts/eatthisnotthat/2023-09-08/images/post_3179944357111683689.jpg,per 100g per 0g 362 cals 261 cals 829 carbs Og carbs 179 sugar Og sugar 2.69 protein 3.99 protein,yes,0.15255999565124512
./posts/eatthisnotthat/2023-09-08/images/post_3177332521968399337.jpg,,no,0.15216302871704102
./posts/eatthisnotthat/2023-09-08/images/post_3181900984535826996.jpg,,no,0.14988994598388672
./posts/eatthisnotthat/2023-09-08/images/post_3186230394844035583.jpg,,no,0.14941096305847168
