pk,caption_text,output,inference_time
./posts/foodswaps/2023-09-09/images/post_3179707984519248001.jpg,9.36 FAT DVP FOR (PER 1 BAR) 3.76 FAT,yes,0.15673184394836426
./posts/foodswaps/2023-09-09/images/post_3184812116507481233.jpg,To know more about nutritional programs drop us a message +) 9 QV WW,no,0.15131115913391113
./posts/foodswaps/2023-09-09/images/post_3177187754173219247.jpg,BADA BEAN BADA BOOM CHIPS 7P,yes,0.15576505661010742
./posts/foodswaps/2023-09-09/images/post_3181801036989743809.jpg,"te es we oriFO, lr0, tee eer i Ginger a VaatBe Cots leman Ny = F = Pc vlPo, oryre. :- FO =: Qo :: Memeter Orange Vane Sgoereae Chane faaot Barer e ve ve",No,0.1531987190246582
./posts/foodswaps/2023-09-09/images/post_3181360191025304974.jpg,Popcorn instead of nuts,No,0.1564028263092041
./posts/foodswaps/2023-09-09/images/post_3175553902391267861.jpg,"j TENOERS Teas Brocco! INE BEA S, CARROTS  BABY CORN SM Oways vavae",No,0.16590619087219238
./posts/foodswaps/2023-09-09/images/post_3176794275702458996.jpg,"TIP Sab your agrec eats tothe ower faten ent vers on suchas Regu at mayo > 25e, fat free mayo Hutte ex PP Le auite ex Ong Beefimnce > betta ear beef ace FulCeT  Ligeti  Repu at Cheese P ess fatcheese",Yes,0.1562669277191162
./posts/foodswaps/2023-09-09/images/post_3175158845763128691.jpg,"Ingredients. Sugar, palm oil, Hazelnuts, Skimmed milk powder, Fat- reduced cocoa, Emulsifier: lecithin (soya), vanillin. 21 g sugar per serving Ingredients: Ciganic Hazclntits. Organic one . Coconut sugar, Organic Cacne Powder, Organic Coconut MCT OL Organic Vanila Artisana AAsoUN Tt aks ty Og sugar per serving",yes,0.15859293937683105
./posts/foodswaps/2023-09-09/images/post_3179255013428557010.jpg,dr LQFS Nutritionisht Kashish Sharmo LUCKY QUEEN SWAP THIS FOR THAT frad Jad reife end Gobed Jad ) Ren ace e | caeed focus east om? erly Co oles _- 2 GETFITWITHKASH,No,0.1584010124206543
./posts/foodswaps/2023-09-09/images/post_3186460529618029496.jpg, Vio go caught sk nless ho Portions % Garden salad crerch Coes i] sdot chips Dinner Totals 275 cals Oinner Macros,Yes,0.15701603889465332
./posts/foodswaps/2023-09-09/images/post_3185961796623053840.jpg,"TIPS FOR REDUCING SUGAR INTAKE WITHOUT SACRIFICING TASTE e Use less of the sugar  Use truits; such as raisins, dried truits, dates, bananas, apple sauce, unsweetened jams e Use extracts: such as vanilla, almond, maple, orange or lemon e Use spices; such as cinnamon, nutmeg, cloves, ginger",yes,0.15611004829406738
./posts/foodswaps/2023-09-09/images/post_3181801036998183267.jpg,GR,no,0.1542348861694336
./posts/foodswaps/2023-09-09/images/post_3180305856915165121.jpg,"ini Nood| Spaghetti me a a > , ~ at; st ao. gry ay ay NY ad ey. wo oo \ f Sah Wrist pasta adso ule y neeas to be consumed in moderator Ugan oe eaten mindfully. . you Gov? have to have soodles instead? Zuce aint s amazing to ncluce N your pasta ashes though.",No,0.15304994583129883
./posts/foodswaps/2023-09-09/images/post_3175823538309563779.jpg,,no,0.15372371673583984
./posts/foodswaps/2023-09-09/images/post_3180403023700968181.jpg,ce Popcicies Strawberry Greek Yogurt Popsicle What You Need: 12 ounces plain Greek yogurt 2 cups diced strawberries 1/4 cup honey or maple syrup _ 2 tablespoons lemon juice 1 teaspoon vanilla coroten 5 Ingredients a-,yes,0.1486971378326416
./posts/foodswaps/2023-09-09/images/post_3181360191017045499.jpg,Porridge instead of granola,No,0.14849567413330078
./posts/foodswaps/2023-09-09/images/post_3180403023952667609.jpg,"Like this type of content? Be sure to like, comment, and share! w V a-",no,0.14714694023132324
./posts/foodswaps/2023-09-09/images/post_3177296066931903621.jpg,E food swaps to increase protein ! ( Swipe >,No,0.1477980613708496
./posts/foodswaps/2023-09-09/images/post_3184642743706525859.jpg,Shrimp Tacos with Spicy Slaw Ingredients: Steps:,yes,0.14783906936645508
./posts/foodswaps/2023-09-09/images/post_3178101441549600442.jpg,,no,0.14558625221252441
./posts/foodswaps/2023-09-09/images/post_3187301718245297958.jpg,* SMART SWITCHES) ,no,0.1477339267730713
./posts/foodswaps/2023-09-09/images/post_3177187753938382104.jpg,5 EGGS 19P/14F D EGG WHITE yv/ 18P/0F,Yes,0.14719581604003906
./posts/foodswaps/2023-09-09/images/post_3173860114239414637.jpg,> o7- g GD ine Calories per 20mL - 67 cals Protein - 0.59 Fats - 7.19 Carbs - 0.59 Sugars - 0.59 daiskbod Colories per 20mL - 38 cals Protein - 0.6g Fats - 3.79 Carbs - 0.8g Sugars - 0.79,no,0.15288305282592773
./posts/foodswaps/2023-09-09/images/post_3175846435860153191.jpg,"Eet slimmer, niet minder! Macnum Per 100g 240 kcal 15g vet 23g khd (21g suiker) 3g elwit Per 100g 83 kcal 4g vet 10g khd (6g suiker) 0,19 eiwit",No,0.1513822078704834
./posts/foodswaps/2023-09-09/images/post_3176794275534780836.jpg,"TIP ReCLCe KpLe Ca of es Remempes (ese Coa CdOt 05 TOO ATC Fan attad y be ca one Gesse, depeccart cn what you l co Pot mace you feeb as sal sec Comeaed tC ave raverg Reseats so shosts Chath Guid oa oes so Cfeod. tre efore make sure * Borys caones are coming from sc ids",No,0.1508779525756836
./posts/foodswaps/2023-09-09/images/post_3186683133142478187.jpg,5 HEALTHY FOOD SWAPS YOU CAN MAKE TODAY SWAP THIS FOR THAT i,No,0.15391898155212402
./posts/foodswaps/2023-09-09/images/post_3179656863327091321.jpg,EASY SWAPS TO MANAGE ARTHRITIS SYMPTOMS Iceberg Lettuce Spinach MyArthritisRx Personstied Care for Better Outcomes,no,0.17344403266906738
./posts/foodswaps/2023-09-09/images/post_3181801036989625807.jpg,,no,0.1537768840789795
./posts/foodswaps/2023-09-09/images/post_3175301900295232683.jpg,HEALTHY FATS AS PART OF A WELL BALANCED DIET HAVE MANY HEALTH BENEFITS INCLUDING: MY SUPERHEROFOO0S COM >,No,0.15555572509765625
./posts/foodswaps/2023-09-09/images/post_3186141095919044989.jpg,"iar) ? rat uses Feats th , THE most J Calories per 20g - 8 cals Protein - <0.1g Fats - <0.1g Carbs - 1.4g Sugars - l.lg",no,0.1505899429321289
./posts/foodswaps/2023-09-09/images/post_3179898636187012482.jpg,FOLLOW FOR MORE GUT HEALTH TIPS a . i2 eempoweredhealthandhealing  *,no,0.14920401573181152
./posts/foodswaps/2023-09-09/images/post_3173860114247784420.jpg,,no,0.15116095542907715
./posts/foodswaps/2023-09-09/images/post_3184642743689696433.jpg,Better Weeknight Spaghetti Ingredients:,yes,0.15184402465820312
./posts/foodswaps/2023-09-09/images/post_3176034632050602006.jpg,A Seve tor ~ Groep [hit FOR HA,No,0.1529068946838379
./posts/foodswaps/2023-09-09/images/post_3179944357111683689.jpg,per 100g per 0g 362 cals 261 cals 829 carbs Og carbs 179 sugar Og sugar 2.69 protein 3.99 protein,yes,0.14726901054382324
./posts/foodswaps/2023-09-09/images/post_3184386743715690086.jpg,OID YOU KNOW? You can use the Health & Her app to set reminders. 4bA. HG MER,no,0.1493372917175293
./posts/foodswaps/2023-09-09/images/post_3176794275660441175.jpg,"TIP hatte same or very som lareace day Io yout cay te ca, Gets very scm lan yout cales e tae 6 also Keylobe se abas tee cao es che eG Ss STICKS Veco megs rotbe ang aiffererce",No,0.15199995040893555
./posts/foodswaps/2023-09-09/images/post_3186939690691926308.jpg,,no,0.15025115013122559
./posts/foodswaps/2023-09-09/images/post_3175290040095768814.jpg,,no,0.14760994911193848
./posts/foodswaps/2023-09-09/images/post_3173860114373619287.jpg,Calories per 20g - 123 cals Protein - 5.9g Fats - 9.9g Carbs - 2.3g Sodium - Img,yes,0.15035700798034668
./posts/foodswaps/2023-09-09/images/post_3175553902382786758.jpg,,no,0.1528019905090332
./posts/foodswaps/2023-09-09/images/post_3184812116599802099.jpg,EXERCISE 0O'S & DONT'S x) Skip exercise Include a 20- due to lack of minute brisk time. walk apart from your workout. www.oeatrrite.com,No,0.15192294120788574
./posts/foodswaps/2023-09-09/images/post_3179898636186981828.jpg,"GUT HEALTH: SWABS - coconut milk, nut milk refined natural sugars sweeteners vegetable olive, coconut, oils avocado oil GB eompoweredhealthandhealing",No,0.151047945022583
./posts/foodswaps/2023-09-09/images/post_3178770964749107062.jpg,CALORIES IN DRINKS DRINK KCALS PINT OF BULMERS 239 KCAL PINT OF GUINNESS 215 KCAL RED WINE (250ML) 210 KCAL VODKA & CRANBERRY 187 KCAL BOTTLE OF COORS LIGHT 102 KCAL WHISKEY & DIET COKE 68 KCAL GIN & SLIMLINE TONIC 56 KCAL,yes,0.15390896797180176
./posts/foodswaps/2023-09-09/images/post_3186460139782939813.jpg,Eetswitchen die ik als gewichtsconsulent maak: rr -.)  Pvoironew ~ veka  za : Per 100 gram. 735 kcal of 99 kcal ~s Pex stuk: 52 kcal of 27 kcal Per flesje: 123 kcal of 76 kcal Per stuk: 215 kcal of 28 kcal AL,No,0.15229582786560059
./posts/foodswaps/2023-09-09/images/post_3186939690691979221.jpg,Fatea loan feet mince _. . beef mince Chichen breast Chicken thigh,Yes,0.14991211891174316
./posts/foodswaps/2023-09-09/images/post_3179066282826419005.jpg,,no,0.14909696578979492
./posts/foodswaps/2023-09-09/images/post_3180305856931868926.jpg,Double tap Leave a comment Share Save for later x era o aha onnu,no,0.15055179595947266
./posts/foodswaps/2023-09-09/images/post_3175515358165338705.jpg,Ea? 9 a Praise Mayonaise Bego Tasty Calories: 107 Graded Cheese Fats: 11.29 Calories: 103 Carbs: 1.89 Protein: 6.19 Fats: 8.89 Carbs: Ig Praise Mayonaise 99% Fat Free Calories: 22 Bega Country Light Tasty Cheese Colories: 70 Fats: 0.29 Protein: 8.69 Carbs: Sg Fats: 3.89 Carbs: 0g Oairy Farmers Full Cream Milk Calories: 155 Protein: 8.5g Fats: 8.5 Carbs: Ig The Complete Dairy Light Protein Milk Calories: 128 Protein: 18g Fats: 3.89 Carbs: 8.3g,yes,0.14864611625671387
./posts/foodswaps/2023-09-09/images/post_3179255013420056481.jpg,dr _LOFs Nutritionisht Kashish Sharmo FUCKY QUEEN FOOD SWAPS FOR HEALTH   2 GETFITWITHKASH,No,0.14965391159057617
./posts/foodswaps/2023-09-09/images/post_3179443052272608656.jpg,"SAME SAME BUT DIFFERENT Snacks 4 chocolate coated digestive biscuits oe , e / 8 . 332 Keal 100 Keal 40g carbs 16g carbs 4.4g protein L.6g protein l6g fat 2.4g fac SelfCare 4 Marie biscuits",yes,0.14858317375183105
./posts/foodswaps/2023-09-09/images/post_3186829149901421476.jpg,"SW? this for that Fore Gey Weal know ov row wheter set are Cha Ss OF Deh ens abh aale metrical Pheres sUllinderaniatien, dsrtiipiesiin Tag Ob tract, aa ereascd st! perancab.ha Toahy sur wenuinsestiay sluten. Ses Wwe are ferns Wacere! PRON NOME SM Jape th",No,0.1463937759399414
