pk,caption_text,output,inference_time
./posts/foodswaps/2023-09-10/images/post_3179707984519248001.jpg,9.36 FAT DVP FOR (PER 1 BAR) 3.76 FAT,yes,0.1727762222290039
./posts/foodswaps/2023-09-10/images/post_3184812116507481233.jpg,To know more about nutritional programs drop us a message +) 9 QV WW,no,0.15770626068115234
./posts/foodswaps/2023-09-10/images/post_3177187754173219247.jpg,BADA BEAN BADA BOOM CHIPS 7P,yes,0.16584992408752441
./posts/foodswaps/2023-09-10/images/post_3181801036989743809.jpg,"te es we oriFO, lr0, tee eer i Ginger a VaatBe Cots leman Ny = F = Pc vlPo, oryre. :- FO =: Qo :: Memeter Orange Vane Sgoereae Chane faaot Barer e ve ve",No,0.16060900688171387
./posts/foodswaps/2023-09-10/images/post_3181360191025304974.jpg,Popcorn instead of nuts,No,0.15799665451049805
./posts/foodswaps/2023-09-10/images/post_3175553902391267861.jpg,"j TENOERS Teas Brocco! INE BEA S, CARROTS  BABY CORN SM Oways vavae",No,0.1557161808013916
./posts/foodswaps/2023-09-10/images/post_3176794275702458996.jpg,"TIP Sab your agrec eats tothe ower faten ent vers on suchas Regu at mayo > 25e, fat free mayo Hutte ex PP Le auite ex Ong Beefimnce > betta ear beef ace FulCeT  Ligeti  Repu at Cheese P ess fatcheese",Yes,0.15755391120910645
./posts/foodswaps/2023-09-10/images/post_3175158845763128691.jpg,"Ingredients. Sugar, palm oil, Hazelnuts, Skimmed milk powder, Fat- reduced cocoa, Emulsifier: lecithin (soya), vanillin. 21 g sugar per serving Ingredients: Ciganic Hazclntits. Organic one . Coconut sugar, Organic Cacne Powder, Organic Coconut MCT OL Organic Vanila Artisana AAsoUN Tt aks ty Og sugar per serving",yes,0.15843820571899414
./posts/foodswaps/2023-09-10/images/post_3179255013428557010.jpg,dr LQFS Nutritionisht Kashish Sharmo LUCKY QUEEN SWAP THIS FOR THAT frad Jad reife end Gobed Jad ) Ren ace e | caeed focus east om? erly Co oles _- 2 GETFITWITHKASH,No,0.15559911727905273
./posts/foodswaps/2023-09-10/images/post_3186460529618029496.jpg, Vio go caught sk nless ho Portions % Garden salad crerch Coes i] sdot chips Dinner Totals 275 cals Oinner Macros,Yes,0.15498590469360352
