pk,caption_text,output,inference_time
./posts/healthysubstitutes/2023-09-10/images/post_3156854235575296834.jpg,"Apple Pie Smoothie Perfectly simple and a great go to for a post workout or afternoon snack as it contains protein and cinnamon for blood sugar balance, and the apple for some post workout carbs.",yes,0.1582798957824707
./posts/healthysubstitutes/2023-09-10/images/post_3133659345426070417.jpg,180-220calories (depending on what you add to it) 17-20g protein 10-12 carbs 5-9 sugars *21 Essential Vitamins and Minerats*,yes,0.15286898612976074
./posts/healthysubstitutes/2023-09-10/images/post_3079342108234749522.jpg,GC InnoHealth (&)+91-98108 80970 HEALTHY EATING STARTS WITH HEALTHY SWAPS ey GB sercheath rutrons AB set,No,0.15298199653625488
./posts/healthysubstitutes/2023-09-10/images/post_3083169678340171571.jpg,,no,0.15764498710632324
./posts/healthysubstitutes/2023-09-10/images/post_3086663567578777482.jpg,7|20| FONE SAS BS AHS StBst ZHAJO|L} OWS SAle! 4 175 SEAIOt DA SAISO] Wt 24Z+04] FSMQ? AVS CHAM MEHOLE 20] CY OS Hea BL AScict O17|ME O40] Foss YRE RCS 22S MES WMS BS ATHBILICE. -_ ,No,0.15572714805603027
./posts/healthysubstitutes/2023-09-10/images/post_3083841001987235922.jpg,,no,0.15438079833984375
./posts/healthysubstitutes/2023-09-10/images/post_3079554790003722968.jpg,,no,0.15300822257995605
./posts/healthysubstitutes/2023-09-10/images/post_3082173522339738148.jpg,,no,0.15618610382080078
./posts/healthysubstitutes/2023-09-10/images/post_3164254079172053987.jpg,"HEALTHY SUBSTITUTES ="""" candy , regular crackers coffee cream",yes,0.15484905242919922
./posts/healthysubstitutes/2023-09-10/images/post_3127180970311530190.jpg,"SUBSTITUTE THESE for weight loss & hormone balance Breac Carbonaut Breaa ad Ay 24 w Pasta Meatballs & Salad a <""? te  Aes _ > > > vo 7 8 Beef Burger Lettuce Wrap Burger",yes,0.15610289573669434
./posts/healthysubstitutes/2023-09-10/images/post_3129525757382888242.jpg,,no,0.15444207191467285
./posts/healthysubstitutes/2023-09-10/images/post_3121409641066015985.jpg,,no,0.155411958694458
./posts/healthysubstitutes/2023-09-10/images/post_3079342108226547163.jpg,InnoHealth '&+91-98108 80970 HEALTHY ee SWAPS? > Swipe Lett  | ancorealts cuteusss,No,0.15334224700927734
./posts/healthysubstitutes/2023-09-10/images/post_3088357373555060808.jpg,,no,0.1518568992614746
./posts/healthysubstitutes/2023-09-10/images/post_3080739998991482864.jpg,,no,0.15018224716186523
./posts/healthysubstitutes/2023-09-10/images/post_3152031690445299189.jpg,2. Avocado instead of mayo. Swipe >,No,0.1493828296661377
./posts/healthysubstitutes/2023-09-10/images/post_3114345535673271460.jpg,,no,0.15178298950195312
./posts/healthysubstitutes/2023-09-10/images/post_3080739999025049835.jpg,,no,0.1507861614227295
./posts/healthysubstitutes/2023-09-10/images/post_3130440473310761318.jpg,,no,0.1512148380279541
./posts/healthysubstitutes/2023-09-10/images/post_3081521528411307734.jpg,,no,0.14947509765625
./posts/healthysubstitutes/2023-09-10/images/post_3089651891411615386.jpg,,no,0.15224599838256836
./posts/healthysubstitutes/2023-09-10/images/post_3136705077100350335.jpg,"Choose Whole Foods Incorporate tresh fruits. vegetables, lean proteins, and whole grains into your diet tor essential nutrients without added sugars.",yes,0.1489570140838623
./posts/healthysubstitutes/2023-09-10/images/post_3080739999083749762.jpg,,no,0.1511070728302002
./posts/healthysubstitutes/2023-09-10/images/post_3104169714909768382.jpg,2. FIGS Are sweet. hearty and full of flavor all qualities that make them a great substitute. They re also a great source of fiber. Wiw.momsuithbods.com,No,0.1513831615447998
./posts/healthysubstitutes/2023-09-10/images/post_3159346805014223691.jpg,15 FOODS TO REPLACE WHEN COING ihe fe BREADS CRACKERS PASTA FLOUR TORTILLAS CEREAL GRAINS PASTRIES BREADING CROUTONS CANDY BEER,No,0.15017294883728027
./posts/healthysubstitutes/2023-09-10/images/post_3121758030248782519.jpg,"WE ITA TRY GROURD CHOPPED CARROTS draprring health and fires to emyrove qualty of bfe a for all! Maret Annetes Clark, CPTN CPT, CFE ,",No,0.14923882484436035
./posts/healthysubstitutes/2023-09-10/images/post_3091264414770449217.jpg,,no,0.15210413932800293
./posts/healthysubstitutes/2023-09-10/images/post_3133369373980500106.jpg,,no,0.14941716194152832
./posts/healthysubstitutes/2023-09-10/images/post_3150977299109604821.jpg,,no,0.15077710151672363
./posts/healthysubstitutes/2023-09-10/images/post_3104169714934885434.jpg,8% 8 FRUITS THAT WILL SATISFY YOUR SWEET TOOTH While there is absolutely nothing wrong with enjoving something sweet. if vou are anvthing like vou will over indulge. If vou're. looking for alternatives to help scratch the itch go to the next slide Wiw.momsuithbods.com,No,0.1539599895477295
./posts/healthysubstitutes/2023-09-10/images/post_3088357373672623314.jpg,,no,0.150435209274292
./posts/healthysubstitutes/2023-09-10/images/post_3164276750071251780.jpg,,no,0.15012907981872559
./posts/healthysubstitutes/2023-09-10/images/post_3152031690453700696.jpg,,no,0.1500871181488037
./posts/healthysubstitutes/2023-09-10/images/post_3079342108452873793.jpg,InnoHealth Which is your favourite swap? TELL ME IN THE COMMENT SECTION Ga woteath wr vos,No,0.15043926239013672
./posts/healthysubstitutes/2023-09-10/images/post_3152031690487253650.jpg,Join our newsletter For healthy recipes to satisfy your sugar cravings and other free resources. Link in bio,yes,0.15100693702697754
