pk,caption_text,output,inference_time
./posts/foodswaps/2023-09-18/images/post_3193737853283958125.jpg,~>@&,no,0.15633893013000488
./posts/foodswaps/2023-09-18/images/post_3187560195739144343.jpg,ee IL] 0 a ok Med a rede sy Lyd Ti ay KPa) PBL 229 Protein net Ue 579 Carbs RM CTS a-0),No,0.15225696563720703
./posts/foodswaps/2023-09-18/images/post_3180303006981352123.jpg,Feeling tired constantly? It could be your salt intake! LAURA FRONTIERO,No,0.14855384826660156
./posts/foodswaps/2023-09-18/images/post_3191782121931042130.jpg,Diabetes- Friendly ea 4 Laue e) YATES NID,No,0.15424895286560059
./posts/foodswaps/2023-09-18/images/post_3181801036989825631.jpg,ALANCE Cane B  ia ts,No,0.15414929389953613
./posts/foodswaps/2023-09-18/images/post_3181360191025287718.jpg,,no,0.15374207496643066
./posts/foodswaps/2023-09-18/images/post_3184470932666410904.jpg,"Welke couscous kies je? ced Smaakt rcs Per 100 g: Per 100g: 351 kcal | 2.4 g vet 360 kcal 4.4 Q vet 66 g kh (1,9 g Suikers) 56 g kh (2.3 g Suikers) 8.8 q vezels | 12 9 eiwit 12 g vezels | 18g eiwit Og zout 0.01 g zout  0,41  1,03",No,0.15374112129211426
./posts/foodswaps/2023-09-18/images/post_3179707984653494680.jpg,FOR eee 1 15.36 FAT DVP (PER 100 GRAMS)),yes,0.1529090404510498
./posts/foodswaps/2023-09-18/images/post_3187382765437905255.jpg,"Vond je deze post interessant? A Vergeet ben dan met op te 6.Gaan sour ater se 4 7 See Te herr mete srenden: eo Oret e a Shor ed ee aie PEGE cota ONE dese pact oy) WA Je dese pecet ken 4. oGh 1. YAOI MOC, 6 OGE AIA ck btboarherd can Groce! beng",No,0.15243005752563477
./posts/foodswaps/2023-09-18/images/post_3180305857099727726.jpg,\ DIET SWAPS YOU ' DON'T NEED TO MAKE UNLESS YOU REALLY LOVE THEM ea . VS,no,0.167496919631958
./posts/foodswaps/2023-09-18/images/post_3193897648750592617.jpg,Die lbs salhieparits Wass,Yes,0.1574110984802246
./posts/foodswaps/2023-09-18/images/post_3187560195504292918.jpg,FASY FOOD SWAPS Bae ga 2 BN a-b,No,0.15390896797180176
./posts/foodswaps/2023-09-18/images/post_3177296066932043023.jpg,Milk Vanilla protein shake Cream Cheese LF Cottage Cheese ( Swipe,yes,0.15149903297424316
./posts/foodswaps/2023-09-18/images/post_3193737853040701058.jpg,,no,0.15207695960998535
./posts/foodswaps/2023-09-18/images/post_3186683133117132094.jpg,5 HEALTHY FOOD SWAPS YOU CAN MAKE TODAY SWAP THIS FOR THAT,No,0.15233993530273438
./posts/foodswaps/2023-09-18/images/post_3184642743815396378.jpg,"~ Healthy Recipes To Make This Week Easy high-protein meals to nourish your body, support your metabolism, & help you feel good! from a holistic dietitian atsstefanuistewart",yes,0.15322208404541016
./posts/foodswaps/2023-09-18/images/post_3181360191033811162.jpg,~~ ~~ &  3 oO   ~~ WY & 9 c  Oo =  E <x,No,0.1515040397644043
./posts/foodswaps/2023-09-18/images/post_3190073024487983687.jpg,,no,0.15369200706481934
./posts/foodswaps/2023-09-18/images/post_3193737853057577494.jpg,,no,0.15365290641784668
./posts/foodswaps/2023-09-18/images/post_3190220736559176513.jpg,,no,0.1518847942352295
./posts/foodswaps/2023-09-18/images/post_3184642743689696433.jpg,Better Weeknight Spaghetti Ingredients:,yes,0.15211224555969238
./posts/foodswaps/2023-09-18/images/post_3189048097693832981.jpg,,no,0.15138673782348633
./posts/foodswaps/2023-09-18/images/post_3191020779577876952.jpg,CALORIE SAVING. IDEAS ~ ; Mazzorrtla J < rv 7 a 50g IK ch Sg B2cah . eal ora & cortact <  IDDq WDdkrae COg bdkras Aga be tee Ole at,No,0.15560007095336914
./posts/foodswaps/2023-09-18/images/post_3190765901658674220.jpg,Our Favorite Condiments Swaps >,yes,0.15370798110961914
./posts/foodswaps/2023-09-18/images/post_3181801037157379270.jpg,RT alae eee cl re ---? purcly purely ~~ elizabeth. Dizabeth. purely ~ elizabeth.,No,0.15174603462219238
./posts/foodswaps/2023-09-18/images/post_3180919633731592818.jpg,"FOODSWAP Eet slimmer, niet minder! t Q 7 ' oorpee Q . ( oe s,  : JONG . | BELEGEN ! :. BELEGEN - ; : . cof (oe Pa onae , ww  eo . a map ; Per 100g Per 100g 383 kcal 273 kcal 2 khd {es suiker) 29 kha {0g suiker) 31g vet 17g vet 249g eiwit 28g eiwit",No,0.15156817436218262
./posts/foodswaps/2023-09-18/images/post_3181750416863959197.jpg,Dn. Sawera Sadig Consultant Dietitian Follow Me On Instagram ediet_fulnutrition youver yadGg,No,0.15302395820617676
./posts/foodswaps/2023-09-18/images/post_3181801037082078997.jpg,wurbUTTeg ture wet fe fo pete A   Copa se athew Cfeme Chocolate Carp Doudle Chovclate XH 8 x? ytcea.,No,0.15195608139038086
./posts/foodswaps/2023-09-18/images/post_3186141095902208186.jpg,Colories per 100g - 238 cals Calories per 100g - 133 cals Protein - 18.29 Protein - 21.3g Fats - 189 Fats - Sg Carbs - 0.89 Carbs - 0.5g,yes,0.1509838104248047
./posts/foodswaps/2023-09-18/images/post_3184812116029470300.jpg,"ate, LOS oe Meal Plan Breakfast Moorg GG Gos w ts Pareer wily Pudina chutrey + Dinner Tha Vex/ Cracker Curry w th Jasn ce Rice",yes,0.15244007110595703
./posts/foodswaps/2023-09-18/images/post_3192845039390453544.jpg,"Healthy Food Swaps Cereal 9 3. &&. Oats | Soda 4 LO Water a Candy ,  \ . . Fruits 2 Chocolate I => Dark Chocolate",yes,0.15306591987609863
./posts/foodswaps/2023-09-18/images/post_3181360191033703637.jpg,Food swap suggestions from JW Fitness,no,0.1536540985107422
./posts/foodswaps/2023-09-18/images/post_3193235478459401071.jpg,,no,0.15208983421325684
./posts/foodswaps/2023-09-18/images/post_3180403024514706758.jpg,ee Ley ae | ie) Directions: Mix Ingredients In Mug Microwave for 60-90 sec. ian Peps) PCa 4 ingredients a-),yes,0.15191292762756348
./posts/foodswaps/2023-09-18/images/post_3185234865842110962.jpg,rE Low-Carb Pasta Options,yes,0.153825044631958
./posts/foodswaps/2023-09-18/images/post_3179443052381562791.jpg,"SAME SAME BUT DIFFERENT Snacks 100g microwave 100g jowar dhani popeorn awn a: ie, tc  ~, 5 fect ati wk oe RE ty  Nous a Ae! ee Sey, a 383 Keal 326 Keal 45g carbs 60g carbs 7g protein 6g protein 44g fac dg fat SelfCare",No,0.15229105949401855
./posts/foodswaps/2023-09-18/images/post_3181801036998183267.jpg,"& ut) _, COGIE,  \SXXDERS im GOLD see .",No,0.15207505226135254
./posts/foodswaps/2023-09-18/images/post_3180214276723494056.jpg,Keep or Toss Every pantry/fridge has a place where food goes to set up camp in the same spot for long periods This stash isn't doing you any favors by collecting dust and becoming questionable if it is edible. Addressing this first allows the clean-up juices to flow for the following stages amegg'oyy,No,0.1538989543914795
./posts/foodswaps/2023-09-18/images/post_3180303006972868846.jpg,"When you ingest too much salt, it can disrupt the balance of electrolytes in your body, which play a crucial role in maintaining cellular energy production. nLALRAERONTIERC",no,0.15395307540893555
./posts/foodswaps/2023-09-18/images/post_3179898636178651626.jpg,GUT HEALTH SWAPS low fat or i=) om ha) fat free food healthy fat processed ) fresh fruit and snacks vegetables oS vempoweredhealthandhealins:,No,0.15433025360107422
./posts/foodswaps/2023-09-18/images/post_3186683133167476168.jpg,5 HEALTHY FOOD SWAPS YOU CAN MAKE TODAY SWAP THIS FOR THAT,No,0.15455389022827148
./posts/foodswaps/2023-09-18/images/post_3180403024439257594.jpg,ee aaa ky Strawberry Greek Yogurt Popsicle Directions: Put all Ingredients in a Blender Blend Until Smooth a Pour Into Popsicle Molds Freeze for at least 5 Hours Ue De ay 6g- Protein A Thy a-),Yes,0.1526648998260498
./posts/foodswaps/2023-09-18/images/post_3191425095502334942.jpg,,no,0.15213394165039062
./posts/foodswaps/2023-09-18/images/post_3180303006981421026.jpg,"When these electrolytes are out of balance, you're likely to experience continual fatigue, poor stamina, and low overall energy levels. nLALRAERONTIERC",no,0.15279793739318848
./posts/foodswaps/2023-09-18/images/post_3179443052423663705.jpg,"SAME SAME BUT DIFFERENT Lunch/Dinner 1 vegetable frankie 1 chicken frankie gk? 5 gz OSE y w 3; , 302 Keal 430 Keal 85. 5g carbs 41.5g carbs 6.8 protein I4.4g protein 115g fat 20.8 fat SelfCare",No,0.1506941318511963
./posts/foodswaps/2023-09-18/images/post_3193737853149670574.jpg,gnooriie over milkshake ,yes,0.15104365348815918
./posts/foodswaps/2023-09-18/images/post_3193753642867855782.jpg,No? gettirg enough sleep (<6rs) can lead to feelings of increased hunge:. as this causes an imbalance between ghrelir (burger hormore) ard leptin (hormone responsible for energy nalance). >>>,No,0.15193700790405273
./posts/foodswaps/2023-09-18/images/post_3187560195252788134.jpg,ee Homemade Pizza Bagel What You Need: 101d Tyme 647 Bagel 102 Part Skim Mozzarella Cheese 4 Tablespoons Tomato Puree 1 Slice Turkey Bacon Grape Tomatoes Other Veggies you like! al),yes,0.1515340805053711
./posts/foodswaps/2023-09-18/images/post_3181801036989625807.jpg,,no,0.15197491645812988
./posts/foodswaps/2023-09-18/images/post_3177187754659682830.jpg,11P,no,0.15097761154174805
./posts/foodswaps/2023-09-18/images/post_3179443052272608656.jpg,SAME SAME BUT DIFFERENT Snacks 4 chocolate coated digestive biscuits | e 7 ss . 332 Keal 100 Keal 40g carbs 16g carbs 4.4g protein L.6g protein 16g fat 2.4g fac SelfCare 4 Marie biscuits,yes,0.15422582626342773
./posts/foodswaps/2023-09-18/images/post_3186699487121190492.jpg,,no,0.15139508247375488
./posts/foodswaps/2023-09-18/images/post_3189273168273532299.jpg,"Eet slimmer, niet minder! Per 100g 188 kcal 9,19 vet 23g khd (9,8g suiker) 1,59 eiwit a Per 100g 96 kcal 0,3g vet 21g khd (5,7g suiker) 1,2g eiwit",No,0.1524829864501953
./posts/foodswaps/2023-09-18/images/post_3180403025512864460.jpg,Recipe 10 ae 2y Protein Follow! 139 Protein Mes eel ties a-0),yes,0.15080714225769043
./posts/foodswaps/2023-09-18/images/post_3178770964749107062.jpg,CALORIES IN DRINKS DRINK KCALS PINT OF BULMERS 239 KCAL PINT OF GUINNESS 215 KCAL RED WINE (250ML) 210 KCAL VODKA & CRANBERRY 187 KCAL BOTTLE OF COORS LIGHT 102 KCAL WHISKEY & DIET COKE 68 KCAL GIN & SLIMLINE TONIC 56 KCAL,yes,0.15174198150634766
./posts/foodswaps/2023-09-18/images/post_3186829149842608891.jpg,"ROSS NNDIE SME ANTE INET AS ES ENE ORY POOD SWAPS FOR WUAWtlDss =, 7",No,0.1529221534729004
./posts/foodswaps/2023-09-18/images/post_3184812116599802099.jpg,EXERCISE O0O'S & DONT'S o Skip exercise Include a 20- due to lack of minute brisk time. walk apart from your workout. www.eatrrite.com,No,0.15274977684020996
./posts/foodswaps/2023-09-18/images/post_3193753642725161334.jpg,get schooled the way. fo ca tre page,no,0.15383100509643555
./posts/foodswaps/2023-09-18/images/post_3182457278095365530.jpg,Food Swaps . Grilled Nuggets  130 calories 3g of fat 1g of carbs EAT. 25g of protein THIS NOT Chick fil-A@ THAT Nugsets  250 calories 4 lig of fat lig of carbs 27g of protein,No,0.1525418758392334
./posts/foodswaps/2023-09-18/images/post_3180919633723181258.jpg,"Eet slimmer, niet minder! Per 100g Per 100g 455 kcal 333 kcal 19g vet 6g vet 57g khd (16g suiker) 51,3g khd (3,8g suiker) 18,1g eiwit 11,1g eiwit",No,0.15376782417297363
./posts/foodswaps/2023-09-18/images/post_3190073024655809198.jpg,,no,0.1500239372253418
./posts/foodswaps/2023-09-18/images/post_3194302142578201287.jpg,ead Follow for Part 2! wan L,no,0.15225696563720703
./posts/foodswaps/2023-09-18/images/post_3188723803242938605.jpg,,no,0.15395498275756836
./posts/foodswaps/2023-09-18/images/post_3179066282826419005.jpg,[4 MURA o,No,0.15366911888122559
./posts/foodswaps/2023-09-18/images/post_3192501599150494670.jpg,Cheeseburger Per serving Calories Fat Saturated Fat Trans Fat Cholesterol Sodium Carbohydrates Fiber Sugar Proteins 290 kcal 13g 6g 0.1g 40mg 780 mg 30.6g 129 1.39 15.1g,yes,0.15140199661254883
./posts/foodswaps/2023-09-18/images/post_3186141095776233820.jpg,=_- - - ' . Tarr ne  Brae : Chai Te Tea 4 ors Suge? oa? =a Calories per 20g - Sicals Protein - <0g Fats - 2.8g Carbs - 15g Sugars - <lg,No,0.1546919345855713
./posts/foodswaps/2023-09-18/images/post_3186214358324832138.jpg,,no,0.15259003639221191
./posts/foodswaps/2023-09-18/images/post_3181490832875788514.jpg,"CROWNED aes 5. Enjoy some plain yogurt swirled with vanilla and honey instead of artificially flavored yogurt or ice cream. 6. Snack on grapes, apples, peaches, dried mango or other fruit instead of candy to satisfy the sweet tooth. 7. Indulge in a piece of dark chocolate or a nuts- only bar instead of a candy bar. ev",yes,0.1542348861694336
./posts/foodswaps/2023-09-18/images/post_3180648059677871153.jpg,Think How can | get more nutrients into my meal? Swap your usual yogurt fora protein yogurt or Greek yogurt Add some salad leaves Add a topping of fruit or spinach Stir in some herbs Mix in a scoop of protein powder? Add seeds or nuts Serve a portion of Swap your usual veg or fruit chocolate bar for alongside a protein bar,Yes,0.1505749225616455
./posts/foodswaps/2023-09-18/images/post_3189037598832752214.jpg,"Lose Fat, Save $$$ Ma  SSE aL ] $21/1kg 279 Calories/100g 272 Calories/100g ako te",No,0.14632606506347656
./posts/foodswaps/2023-09-18/images/post_3181679079456371951.jpg,* SMART SWITCHES) & SALTED AO AE oi,no,0.14984607696533203
./posts/foodswaps/2023-09-18/images/post_3186939690691979221.jpg,MLAIS Fatea loan fleet mince _ . beef mince Chichen breast Cricken thigh,Yes,0.15004587173461914
./posts/foodswaps/2023-09-18/images/post_3193235478627215614.jpg,Kitchen 7 es > el Sapna panes,No,0.14974212646484375
./posts/foodswaps/2023-09-18/images/post_3191063277919833712.jpg,CUSTOMER REVIEW kkkkk Gu THE TEXTURE IS PERFECT AND REMIND ME OF RAMEN TYPE NOODLE BUT MUCH HEALTHIER AND LOW CARB. THE TASTE JUST PICKS UP WHATEVER YOU ADD T0 IT.,yes,0.14628314971923828
./posts/foodswaps/2023-09-18/images/post_3184642743706500755.jpg,GF Panko Crusted Salmon Ingredients: Steps:,yes,0.14660906791687012
./posts/foodswaps/2023-09-18/images/post_3187560195487622058.jpg,ee Homemade Pizza Bagel oF until edges are golden and Re cheese is melted hail ne a eT 4-1,Yes,0.14704489707946777
./posts/foodswaps/2023-09-18/images/post_3181801036989763030.jpg,a Se HEALTHIER FOOD SWAPS. te,No,0.14699983596801758
./posts/foodswaps/2023-09-18/images/post_3179944357111683689.jpg,per 100g per log 362 cals 261 cals 829 carbs 0g carbs 179 sugar Og sugar 2.69 protein 3.99 protein,yes,0.14726614952087402
./posts/foodswaps/2023-09-18/images/post_3184642743706360848.jpg,"Like, Save, & Follow for More! Healthy recipes, food swaps, grocery hauls & nutrition education from a holistic dietitian a itsstefanistewart y",yes,0.1479339599609375
./posts/foodswaps/2023-09-18/images/post_3181360191033790997.jpg,Follow us | Ask us | Change with us TO FIND OUT MORE ABOUT OUR MEMBERSHIPS CONTACT US TODAY email:info@johnwarburtonfitness.co.uk www. johnwarburtonfitness.co.uk Sa s!  ee C~SY,No,0.15207314491271973
./posts/foodswaps/2023-09-18/images/post_3177479219659931374.jpg,BALLS a WAYS). ,no,0.14694714546203613
./posts/foodswaps/2023-09-18/images/post_3189385289458057228.jpg,,no,0.14623594284057617
./posts/foodswaps/2023-09-18/images/post_3179255013420245153.jpg,ls LQFS eT) Kashish Sharmo LUCKY QUEEN SWAP THIS FOR THAT Deset: Trek Prd .  % OE RTT TE,No,0.14719390869140625
