pk,caption_text,output,inference_time
3186714105134519478,"Chicken Club sandwich is on the menu today, fresh beef organs and some 60+ day dry-aged Ribeyes are in the case!! . Sorry we were closed yesterday but things happen and we are happy to be back at it today :) .",yes,0.15535497665405273
3186712285402112500,"Grassa Vegan About Dinner Last Night Roast Mediterranean Vegetables over Brown Rice With Hummus Dressing. Recipe Inspired by One Pan Mediterranean Dinner Paired With my favorite Strawberry Lemon Prebiotic Soda from 1. People always ask me ""since you're vegan what do you eat""? Me: Food 2. How do you get your protein? Me: I have been vegan for 4 years and have never had a protein deficiency.",No,0.150404691696167
3186699487121190492,"If you are sweet treat whore like me drop what you are doing because this mess is a game changer. Vanilla yogurt, mix in PB2, melt some Lillys chocolate chips, drizzle on top add crushed peanuts. I didnt measure anything I just wanted to try it. Wholly shitballs its amazing!",Yes,0.17354106903076172
3186659074513215499,"Desi Pita Sandwich Whole-wheat Pita from Home Made Makhan, Some veggies & Chat Masala Along with some good Cheddar Cheese. Grilled on a cast iron pan.",yes,0.165787935256958
3186454011056582099,,no,0.15744471549987793
3186453777282847732,,no,0.1553032398223877
3186230401395391647,from the other nightsteak and lobster zero carb shell tacos! Im not sure what was better!,No,0.15813827514648438
3185961798418084160,Stepped on the scales & seen a 4lb gain because youve been on holiday? Probably not 4lbs of actual fat  You need to be in a surplus of 3500 calories in order to gain 1lb of fat - so its more than likely some fat & water retention ,No,0.15770483016967773
3185927124385532027,"Drop  if this is helpful. . . . . . . . . . . . . . Credit by incomefact Thank you, please DM us for credit or removal ",no,0.15871095657348633
3185921051645900377,It's food O' clock.,yes,0.15904712677001953
3185920668168000235,"Autoimmune breakfast skillet Ingredient list: Uncured Bacon, white onion, spinach , Shiitake mushrooms  with a side of fresh figs! Benefits from eating this breakfast include but not limited to. *Shiitake mushrooms have one of the highest amounts of natural copper, a mineral that supports healthy blood vessels, bones, and immune support *Spinach has vitamins and minerals like vitamin E and magnesium that support your immune system *Onions  May benefit heart health Loaded with antioxidants Contain anticancer compounds Help regulate blood sugar May boost bone density. Have antibacterial properties. May boost digestive health Figs (my favorite seasonal fruit)! Nourish and tone the intestines Natural laxative Prebiotic which promotes a healthy gut",yes,0.15678095817565918
3185903333513162522,"Did you be aware? - Ensure you save and recall this one  - - - . . . . . . . - - Credits by Much thanks to you, satisfy DM us for credit or expulsion ",no,0.1546921730041504
3185748508321682626,,no,0.15939903259277344
3185724799892343561,HOW TO IMPROVE MENTAL HEALTH . . . Drink Some Tea Dance Put on a Face Mask Spend Time in Nature Meditate Listen To Podcasts Cuddle a Pet Keep a Journal . . . . www.medicalustaad.com . . . . . . . .,yes,0.1574568748474121
3185453499466591279,"Burger with eggs drippin'... Don't be trippin' bring the with their craft burgers, crunchy fries, and signature for the ultimate experience in the heart of & Soon Fashion Valley!! Experience Chef Caesar's flavors tonight. Let us know what you ate when you did!",yes,0.15453267097473145
3185446274658756583," Applegate or Great Value bacon? Let's compare...  Widely available in many supermarket chains, Applegate's hickory-smoked, no sugar, uncured bacon contains pork, water, sea salt, and celery powder (in lieu of chemicals to cure). We give this product a green light for keto, although we'd like to see the added quality factors of pasture-raised and pesticide-free feed on this label as well. Other brands in this category include Pederson's, Wellshire, and a local farm near you! The Great Value brand (aka Walmart) gives us pause because of the pork cured with sodium phosphates, sodium erythorbate (what on earth is that???), and sodium nitrite used to preserve the product. Big Food manufacturers use chemical preservatives to enhance color and flavor, to extend shelf life, and to inhibit the growth of harmful bacteria. Needless to say, these ingredients are not ideal for your body. If you're aiming for a clean, nutrient-dense, and well formulated approach to keto food, make sure to choose uncured bacon from pastured pigs. In our opinion, it's always best to support a local farm that you know is raising animals right, but the Applegate option is not a bad choice, in a pinch. ",yes,0.1554722785949707
3185400361393253876,Still enjoying summer snacks with the family  Still hitting my protein goals ,yes,0.15895414352416992
3185361351211088184,"HOW A NIGERIAN GOVERNOR USED BLACKSEED AND HONEY TO CURE COVID 19.. I was speaking to a friend about blackseed and how it has been used to cure a lot of illness. The friend boldly sat me down and told me how a particular governor was tested positive for Covid 19 in 2020,they were about three governors then.. The governor went into isolation,his close friend who was in charge of the primary health care came to him with BLACKSEED MIXED with HONEY..His friend practically told him ;This blackseed mixed with honey will help boost your immune system.. All you need to do us take one teaspoon morning and night.. After a week of consuming these BLACKSEED AND HONEY with vitamin c..He was later tested again and was confirmed NEGATIVE.. One thing I love about him was that after his recovery he said that None of the members of his state will die of COVID.. Do I need to mention the name of the governor.. WHAT OTHER PROPHECY DO YOU NEED? NAME THAT ILLNESS, BLACKSEED INFUSED HONEY CAN'T CURE.. we endeavour to make a difference by providing unadulterated and high quality Honey products for everyone and improving the customers health and providing quality life. CHECK OUT OUR PRODUCTS WILDFLOWER HONEY 75cl-4000 1liter-5000 CAMEROON TREE HONEY 75CL- 4500 1LITER-6000 2.5litres-14000 BLACKSEED INFUSED HONEY 300ML JARS-5000 500ML JARS-6000 CLOVE INFUSED HONEY-5000 for 300ML JARS HONEY COMBS 500ML JARS-3000 BODY CLEANSE- 100ML-800 FENNEL SEEDS 200ML-2500 BLACK SEEDS 100ML-2000 To PLACE YOUR ORDERS Send us a dm or WHATSAPP 07013939723. Delivery NATIONWIDE Delivery within lagos 2-3 working days Delivery outside Lagos 4-5 working days",yes,0.1541910171508789
3185196566109262410,"Jumat malam teman baik Mimin WA menanyakan ketersediaan Chicken Spaghetti Brulee untuk Sabtu pagi  Beliau ingin menjenguk saudara nya yang sedang dirawat di RS & akan pick up spaghetti nya Lama kami tak jumpa & sekalinya ketemu langsung deep talk  Tak cukup waktu karena babang grab sudah menjemput  Jazakillahu Khairan wa barakallahu fiik for your repeat order & trust in Caristamarita Hopefully this Chicken Spaghetti Brulee will energize her days, make her feel better and give her happiness... ALLAHUMMA RABBAN NAAS MUDZHIBAL BASI ISYFI ANTASY-SYAAFII LAA SYAFIYA ILLAA ANTA SYIFAAAN LAA YUGHAADIRU SAQOMAN. Artinya: Ya Allah Wahai Tuhan segala manusia, hilangkanlah penyakitnya, sembukanlah ia. (Hanya) Engkaulah yang dapat menyembuhkannya, tidak ada kesembuhan melainkan kesembuhan dariMu, kesembuhan yang tidak kambuh lagi. ( HR. Bukhari, no. 5742; Muslim, no. 2191) ~~~~~~~~~~~~~~~~~~~ Apakah kamu ingin memberikan kebahagiaan kepada saudara mu yang sedang sakit ? Yuk berikan kebahagiaan kepada yang sedang sakit dengan menghadiahkan Get Well Soon Hampers by Carista Marita Untuk pemesanan boleh wa.me/62882000363463 Atau Gunakan Voucher Cashback untuk belanja lebih hemat di toko Caristamarita.",No,0.17381501197814941
