pk,caption_text,output,inference_time
./posts/healthysubstitutes/2023-09-13/images/post_3120699629972706965.jpg,ROAD TRIP MARE SUBSTITUTIONS wee TO Oe ZOBAL ONMUTEIN,no,0.15642595291137695
./posts/healthysubstitutes/2023-09-13/images/post_3164895852044972792.jpg,"a a, ee cele favourite swap? fe +, TELL ME IN THE COMMENT SECTION",no,0.15272808074951172
./posts/healthysubstitutes/2023-09-13/images/post_3183472506869796073.jpg,"N trition Facts . -g, Serv. size: 2 Ths (30mL)s ee Calories 140, Teta fa Sodium 72O-ng {9 Total Carb. > A T fear mre OCU La SL 4 ra ; one MUL Uataa Ta aCe 01: ra eT Uo Um an ous : aE ASLO RIOT aera ce ipa UC RN Ta cs BSaismi tat Tall Set 4 BRU uC ats in a Nes aS ele",No,0.1482250690460205
./posts/healthysubstitutes/2023-09-13/images/post_3082275542375605591.jpg,t als | ae  CMA A th .,no,0.15706515312194824
./posts/healthysubstitutes/2023-09-13/images/post_3113686462499724407.jpg,,no,0.156508207321167
./posts/healthysubstitutes/2023-09-13/images/post_3135160403503921180.jpg,"IVE ITA TRY SWEETENED INSTANT OATMEAL WITH PLAIN, 100% WHOLE GRAIN LARGE FLAKE OATS AND ADD YOUR OWN BERRIES, CINNAMON & NUTS Inspiring health and fitness to improve quality of life forall! Marie Annette Clark, CPTIN-CPT, CFE",yes,0.15228796005249023
./posts/healthysubstitutes/2023-09-13/images/post_3155070057369851594.jpg,,no,0.1527400016784668
./posts/healthysubstitutes/2023-09-13/images/post_3104169714918137042.jpg,"8 5. PINEAPPLE Trv this when vou re craving a sugary beverage. This tropical fruit is loaded with fiber, vitamin C and bromelain, an enzyme that may help with inflammation and digestion Wiw.momsuithbods.com",No,0.1587378978729248
./posts/healthysubstitutes/2023-09-13/images/post_3133369373988866806.jpg,,no,0.1569230556488037
./posts/healthysubstitutes/2023-09-13/images/post_3155066477684585527.jpg,,no,0.1577739715576172
./posts/healthysubstitutes/2023-09-13/images/post_3135160403445174872.jpg,,no,0.15719199180603027
./posts/healthysubstitutes/2023-09-13/images/post_3156123309419402356.jpg,,no,0.15518903732299805
