pk,caption_text,output,inference_time
./posts/healthysubstitutes/2023-09-11/images/post_3156854235575296834.jpg,"Apple Pie Smoothie Perfectly simple and a great go to for a post workout or afternoon snack as it contains protein and cinnamon for blood sugar balance, and the apple for some post workout carbs.",yes,0.16501235961914062
./posts/healthysubstitutes/2023-09-11/images/post_3133659345426070417.jpg,180-220calories (depending on what you add to it) 17-20g protein 10-12 carbs 5-9 sugars *21 Essential Vitamins and Minerats*,yes,0.15241289138793945
./posts/healthysubstitutes/2023-09-11/images/post_3083169678340171571.jpg,,no,0.15570902824401855
./posts/healthysubstitutes/2023-09-11/images/post_3086663567578777482.jpg,7|20| FONE SAS BS AHS StBst ZHAJO|L} OWS SAle! 4 175 SEAIOt DA SAISO] Wt 24Z+04] FSMQ? AVS CHAM MEHOLE 20] CY OS Hea BL AScict O17|ME O40] Foss YRE RCS 22S MES WMS BS ATHBILICE. -_ ,No,0.1551189422607422
./posts/healthysubstitutes/2023-09-11/images/post_3083841001987235922.jpg,,no,0.15690088272094727
./posts/healthysubstitutes/2023-09-11/images/post_3079554790003722968.jpg,,no,0.15231013298034668
./posts/healthysubstitutes/2023-09-11/images/post_3082173522339738148.jpg,,no,0.15391087532043457
./posts/healthysubstitutes/2023-09-11/images/post_3164254079172053987.jpg,"HEALTHY SUBSTITUTES ="""" candy , regular crackers coffee cream",yes,0.15795111656188965
./posts/healthysubstitutes/2023-09-11/images/post_3127180970311530190.jpg,"SUBSTITUTE THESE for weight loss & hormone balance Breac Carbonaut Breaa ad Ay 24 w Pasta Meatballs & Salad a <""? te  Aes _ > > > vo 7 8 Beef Burger Lettuce Wrap Burger",yes,0.15384697914123535
./posts/healthysubstitutes/2023-09-11/images/post_3129525757382888242.jpg,,no,0.1571640968322754
./posts/healthysubstitutes/2023-09-11/images/post_3121409641066015985.jpg,,no,0.15592288970947266
./posts/healthysubstitutes/2023-09-11/images/post_3088357373555060808.jpg,,no,0.15666985511779785
./posts/healthysubstitutes/2023-09-11/images/post_3080739998991482864.jpg,,no,0.15013384819030762
./posts/healthysubstitutes/2023-09-11/images/post_3152031690445299189.jpg,2. Avocado instead of mayo. Swipe >,No,0.1522529125213623
./posts/healthysubstitutes/2023-09-11/images/post_3114345535673271460.jpg,,no,0.1504812240600586
./posts/healthysubstitutes/2023-09-11/images/post_3080739999025049835.jpg,,no,0.1515820026397705
./posts/healthysubstitutes/2023-09-11/images/post_3130440473310761318.jpg,,no,0.15164494514465332
./posts/healthysubstitutes/2023-09-11/images/post_3081521528411307734.jpg,,no,0.1496109962463379
./posts/healthysubstitutes/2023-09-11/images/post_3089651891411615386.jpg,,no,0.15368890762329102
./posts/healthysubstitutes/2023-09-11/images/post_3136705077100350335.jpg,"Choose Whole Foods Incorporate tresh fruits. vegetables, lean proteins, and whole grains into your diet tor essential nutrients without added sugars.",yes,0.14888906478881836
./posts/healthysubstitutes/2023-09-11/images/post_3080739999083749762.jpg,,no,0.14726710319519043
./posts/healthysubstitutes/2023-09-11/images/post_3104169714909768382.jpg,2. FIGS Are sweet. hearty and full of flavor all qualities that make them a great substitute. They re also a great source of fiber. Wiw.momsuithbods.com,No,0.1487751007080078
./posts/healthysubstitutes/2023-09-11/images/post_3159346805014223691.jpg,15 FOODS TO REPLACE WHEN COING ihe fe BREADS CRACKERS PASTA FLOUR TORTILLAS CEREAL GRAINS PASTRIES BREADING CROUTONS CANDY BEER,No,0.15034079551696777
./posts/healthysubstitutes/2023-09-11/images/post_3121758030248782519.jpg,"WE ITA TRY GROURD CHOPPED CARROTS draprring health and fires to emyrove qualty of bfe a for all! Maret Annetes Clark, CPTN CPT, CFE ,",No,0.1534128189086914
./posts/healthysubstitutes/2023-09-11/images/post_3091264414770449217.jpg,,no,0.14830899238586426
./posts/healthysubstitutes/2023-09-11/images/post_3133369373980500106.jpg,,no,0.15012288093566895
./posts/healthysubstitutes/2023-09-11/images/post_3150977299109604821.jpg,,no,0.15317106246948242
./posts/healthysubstitutes/2023-09-11/images/post_3104169714934885434.jpg,8% 8 FRUITS THAT WILL SATISFY YOUR SWEET TOOTH While there is absolutely nothing wrong with enjoving something sweet. if vou are anvthing like vou will over indulge. If vou're. looking for alternatives to help scratch the itch go to the next slide Wiw.momsuithbods.com,No,0.14941906929016113
./posts/healthysubstitutes/2023-09-11/images/post_3088357373672623314.jpg,,no,0.15386295318603516
./posts/healthysubstitutes/2023-09-11/images/post_3164276750071251780.jpg,,no,0.14615797996520996
./posts/healthysubstitutes/2023-09-11/images/post_3152031690453700696.jpg,,no,0.1451280117034912
./posts/healthysubstitutes/2023-09-11/images/post_3152031690487253650.jpg,Join our newsletter For healthy recipes to satisfy your sugar cravings and other free resources. Link in bio,yes,0.14609169960021973
./posts/healthysubstitutes/2023-09-11/images/post_3152031690453805650.jpg,"St Sutter Heath 6. Cinnamon for sugar. Swipe = , \ . . ' *  4 . ~ -, a  sinatituteforhoalthandheating are a * wo",No,0.15716195106506348
./posts/healthysubstitutes/2023-09-11/images/post_3139128892123761925.jpg,"4 IVE ITA TRY STORE BOU PANCAKES WITH HOMEMADE USING EGGWHITES AND WHOLE GRAIN LARGE FLAKE OATS inspiring health and fines: to improve quatity of life & forall! Marie Annette Clark, CPTN.CPT, CFE ~",No,0.15408587455749512
./posts/healthysubstitutes/2023-09-11/images/post_3082275542442716995.jpg,,no,0.15818023681640625
./posts/healthysubstitutes/2023-09-11/images/post_3155192825901295052.jpg,COCONUT SUGAR e Reduces Weight Gain e Increases Blood Circulation e Lowers Bad Cholesterol e Regulates Blood Pressure Q Aarogya Vriksha,No,0.1567840576171875
./posts/healthysubstitutes/2023-09-11/images/post_3117140972807853142.jpg,,no,0.15242910385131836
./posts/healthysubstitutes/2023-09-11/images/post_3123374008917690708.jpg,| ; AIVE ITA TRY ] STORE BC SPICES FOR HOME GROWN ievporing haath and fimess to umprove quality of iste for ali Mane Anmatia (lat CPIN CPT CFE eal,No,0.1481170654296875
./posts/healthysubstitutes/2023-09-11/images/post_3097075416426600832.jpg,d an Dr. Pepper Zero TD Yy Strawberries & Cream  ty 7 . DIY Pizza Rolls aan \. 7 7 ~ Salad with Light Ranch  . oa NY > ,yes,0.183488130569458
./posts/healthysubstitutes/2023-09-11/images/post_3133369373980553981.jpg,"YOGURT WITH ON FAT&SUGAR, PLAIN, ORGANIC GREEK YOGURT. ADD 1/2 CUP FRUIT, 1/2 SCOOP PROTEIN POWDER, ITBSP NUT BUTTER, 1/2TSP CHIA SEEDS Inspiring health and fires to improve quality of life ZL for all! Marie Annette Clark, CPTN-CPT , CFE",yes,0.1691877841949463
./posts/healthysubstitutes/2023-09-11/images/post_3155071065080400450.jpg,,no,0.15648102760314941
./posts/healthysubstitutes/2023-09-11/images/post_3104169714943358240.jpg,"8 1. DATES Full of fiber, potassium and anuoxidants, and very sweet When eaten by themselves. You can make a more heartv snack by adding a teaspoon of vour favorite nut butter and sprinkling on granola. wwwmomsvwithbods.com",No,0.15700674057006836
./posts/healthysubstitutes/2023-09-11/images/post_3083841001987146423.jpg,,no,0.15853285789489746
./posts/healthysubstitutes/2023-09-11/images/post_3176386551957367616.jpg,,no,0.16125702857971191
./posts/healthysubstitutes/2023-09-11/images/post_3113686462491430815.jpg,,no,0.15599822998046875
./posts/healthysubstitutes/2023-09-11/images/post_3081521528428208072.jpg,,no,0.15582585334777832
./posts/healthysubstitutes/2023-09-11/images/post_3083841001987018238.jpg,,no,0.15213513374328613
./posts/healthysubstitutes/2023-09-11/images/post_3171300145031256850.jpg,,no,0.1534130573272705
./posts/healthysubstitutes/2023-09-11/images/post_3155066477684585527.jpg,,no,0.15549898147583008
./posts/healthysubstitutes/2023-09-11/images/post_3113686462499656271.jpg,,no,0.15095114707946777
./posts/healthysubstitutes/2023-09-11/images/post_3155192825934813742.jpg,HONEY  Rich in vitamin B vitamin C  Helps in Aid Digestion e Honey can Fight Infection,yes,0.15514278411865234
./posts/healthysubstitutes/2023-09-11/images/post_3186692017497478374.jpg,,no,0.15532803535461426
./posts/healthysubstitutes/2023-09-11/images/post_3113686462499726569.jpg,,no,0.15578603744506836
./posts/healthysubstitutes/2023-09-11/images/post_3082275542375605591.jpg,tt mu dba hy Main th .,no,0.15115714073181152
./posts/healthysubstitutes/2023-09-11/images/post_3121409640831202863.jpg,oe eee anulaor vegetabhe ol large gg erates cup banana purce te depeman pure vanels extract 1 ee Ne a Ee POPP OO OO OO PE EPP PF FT LO,No,0.1543569564819336
./posts/healthysubstitutes/2023-09-11/images/post_3183472506869796073.jpg,"N trition Facts . -g Serv. size: 2h (30mL)s ee Calories 140, Teta Sodium 700-ng {9 Total Carb. > a T rabufi EREDENTS AVOCADO OIL, ORGANIC RED WIKt ra i ore AR. ORGANIC APPLE CIDER VINEGAR, SEAM. 01: ra BLACK PEPPER, ORGANIC DRIED OREGAK: : ial =*VC CORIANDER, ORGANIC GARLIC POWDER. liad C DRIED MARJORAM, ORGANIC LEMOK i: NENTRATE*, ORGANIC OIL OF OREGANO q DOS REGLIGIBLE AMOUNT OF SUGAR te, Sedge a 2p BUIED ete",yes,0.1522219181060791
./posts/healthysubstitutes/2023-09-11/images/post_3146216651729323603.jpg,,no,0.15143299102783203
./posts/healthysubstitutes/2023-09-11/images/post_3152031690453722632.jpg,1. Plain yogurt with fresh fruit instead of sweetened yogurt. Swipe =,yes,0.14896678924560547
./posts/healthysubstitutes/2023-09-11/images/post_3155192825800753969.jpg,STEVIA SUGAR  Helps to Improve Skin Care  Maintain Oral Health  Lower Cholesterol Levels  Aid in Weight Loss,yes,0.14635300636291504
./posts/healthysubstitutes/2023-09-11/images/post_3123374008926097904.jpg,,no,0.15525197982788086
./posts/healthysubstitutes/2023-09-11/images/post_3186100192877983441.jpg,,no,0.15198206901550293
./posts/healthysubstitutes/2023-09-11/images/post_3121758030248662213.jpg,,no,0.15403509140014648
./posts/healthysubstitutes/2023-09-11/images/post_3079554790003786823.jpg,,no,0.16069626808166504
./posts/healthysubstitutes/2023-09-11/images/post_3083841001987119509.jpg,,no,0.15616798400878906
./posts/healthysubstitutes/2023-09-11/images/post_3090507454560037240.jpg,,no,0.15210294723510742
./posts/healthysubstitutes/2023-09-11/images/post_3082275542400950926.jpg,,no,0.15601587295532227
./posts/healthysubstitutes/2023-09-11/images/post_3164895852044972792.jpg,"  Which is your favourite swap? a +, TELL ME IN THE COMMENT SECTION",yes,0.15169930458068848
./posts/healthysubstitutes/2023-09-11/images/post_3082275542392521282.jpg,,no,0.15079689025878906
./posts/healthysubstitutes/2023-09-11/images/post_3186248903490533728.jpg,,no,0.14897823333740234
./posts/healthysubstitutes/2023-09-11/images/post_3083841001978790050.jpg,,no,0.15179896354675293
./posts/healthysubstitutes/2023-09-11/images/post_3142252012925850818.jpg,,no,0.15425419807434082
./posts/healthysubstitutes/2023-09-11/images/post_3082275542392399030.jpg,i al ree,No,0.1621248722076416
./posts/healthysubstitutes/2023-09-11/images/post_3124415920880252347.jpg,,no,0.15189003944396973
./posts/healthysubstitutes/2023-09-11/images/post_3083841001995503117.jpg,,no,0.15264105796813965
./posts/healthysubstitutes/2023-09-11/images/post_3103290557417173426.jpg,,no,0.15139102935791016
./posts/healthysubstitutes/2023-09-11/images/post_3113686462709462879.jpg,"x fe 3x BERRY FILLING  4 cups frozen mixed berries*, NOT thawed ' (about 24 ounces frozen fruit)  3 tablespoons granulated sugar  3 tablespoons all purpose flour ~ zest from 1 lemon ""pinch of salt OAT CRUMBLE TOPPING 1 cup old fashioned rolled oats 1/2 cup brown sugar  6 tablespoons all purpose flour 1/2 cup butter, cut into small cubes",Yes,0.15918588638305664
./posts/healthysubstitutes/2023-09-11/images/post_3163307156502604140.jpg,,no,0.1507720947265625
./posts/healthysubstitutes/2023-09-11/images/post_3104169715019009499.jpg,8 6. APPLES Looking for something sweet with a crunch? Apples should _ be vour choice. One Fuji Apple has + grams of fibers and only 100 calories. Also  packed with vitamin  and ~ other antioxidants. wi moms ithbods.com,No,0.15622806549072266
./posts/healthysubstitutes/2023-09-11/images/post_3104169714918307441.jpg,"8 4. RED GRAPES Trving to curve that candy or popsicle crave, these are your GO TO's! They are bursting with sweet, Cart flavor. plus vitamins C, K and antioxidants. wi. moms ithbods.com",No,0.15560102462768555
./posts/healthysubstitutes/2023-09-11/images/post_3086666864830326423.jpg,7|20| FONE SAS BS AHS StBst ZHAJO|L} OWS SAle! 4 175 SEAIOt DA SAISO] Wt 24Z+04] FSMQ? AVS CHAM MEHOLE 20] CY OS Hea BL AScict O17|ME O40] Foss YRE RCS 22S MES WMS BS ATHBILICE. -_ ,No,0.15586304664611816
./posts/healthysubstitutes/2023-09-11/images/post_3164895852128681991.jpg,InnoHealth 65357 HEALTHY EATING STARTS WITH HEALTHY SWAPS WHOLE GRAIN BREAD WHITE BREAD OB semoheath rutrvors Per ho,No,0.14946484565734863
./posts/healthysubstitutes/2023-09-11/images/post_3136705076706081476.jpg,Do you find | this helpful? Like this post Leave a comment Share to a triend Save for later f a ee,yes,0.15350770950317383
