pk,caption_text,output,inference_time
./posts/eatthisnotthat/2023-09-04/images/post_3179179525115665162.jpg,,no,0.1604170799255371
./posts/eatthisnotthat/2023-09-04/images/post_3173198878056635110.jpg,,no,0.1593008041381836
./posts/eatthisnotthat/2023-09-04/images/post_3181828762528435929.jpg,"Some Important Health 3 4 ? Facts For You Beauti' a An Apple a Day, 5 almond a Day, 1 Lemon a Day, No Doctors No Cancer No Fat 1 glass milk a Day, 4 datesa Day, 1 time prayer a Day No Bone Problems No weakness No Tension",yes,0.22918391227722168
./posts/eatthisnotthat/2023-09-04/images/post_3172465203580950620.jpg,,no,0.16425704956054688
./posts/eatthisnotthat/2023-09-04/images/post_3180212308821611250.jpg,ela secret pln Tnis vs Woare 655 keals per 100g 140 keals per 100g 69.12 of fat per 100g 10.7z of fat per 100g 1.5g of protein per 100g 3.8g of protein per 100g Sma] ahangas ann aad o Neeaanke,No,0.17357802391052246
./posts/eatthisnotthat/2023-09-04/images/post_3173053351762462601.jpg,42) DailyNourish 5 Minute Bean Dip 4 ingredients,yes,0.15770173072814941
./posts/eatthisnotthat/2023-09-04/images/post_3173832550627749557.jpg,,no,0.15857982635498047
./posts/eatthisnotthat/2023-09-04/images/post_3174305307878050835.jpg,"Se LaaSll 5 Make a Better Choice Lio ul Lio 731 Not This Choose this salggill pains spo yi vA ult Lou ipl ya Jog Avoid processed food Eat whole, naturally which is filled with gluten-free foods refined sugar Sao AL",No,0.15792012214660645
./posts/eatthisnotthat/2023-09-04/images/post_3173571676913634610.jpg,"FREE 1,700 CALORIE MEAL PLAN Total Wacros 144 Protein, 188p Carbs. 44g Fat",yes,0.1553950309753418
./posts/eatthisnotthat/2023-09-04/images/post_3179909317929242086.jpg,,no,0.19855403900146484
./posts/eatthisnotthat/2023-09-04/images/post_3174272817935057536.jpg,"Physical activity strong y infiuerces hormonal health As de from mproy 1g blood flow to your mus leg, excercise ncreases Pormene receptor sensit v A mrear agtbatt erharces the delivery of er utrerts ae bormrene s-gnals rs sen ow renew af we al",No,0.19586992263793945
./posts/eatthisnotthat/2023-09-04/images/post_3172465203689985016.jpg,,no,0.17293429374694824
./posts/eatthisnotthat/2023-09-04/images/post_3177200759082625305.jpg,,no,0.16164898872375488
./posts/eatthisnotthat/2023-09-04/images/post_3178318760686428290.jpg,aang yagi Peete ree Maret Osouus,No,0.1637129783630371
./posts/eatthisnotthat/2023-09-04/images/post_3175745055993290530.jpg,,no,0.17204713821411133
./posts/eatthisnotthat/2023-09-04/images/post_3179179525274871932.jpg,,no,0.15877580642700195
./posts/eatthisnotthat/2023-09-04/images/post_3173198877930637004.jpg,,no,0.1580641269683838
./posts/eatthisnotthat/2023-09-04/images/post_3174117789369855227.jpg,"WHAT 25G OF PROTEIN LOOKS LIKE mets | S co > Soe ns Nov roast tikes pelpsa! vses oth REG, > . hy LNT ens mas NOS Ts SUH ness",No,0.17593908309936523
./posts/eatthisnotthat/2023-09-04/images/post_3176982512373115511.jpg,<>) Supports brain function Promotes good sleep Improves our skin Maintains our blood sugar levels Provides the us with energy &,yes,0.16479277610778809
./posts/eatthisnotthat/2023-09-04/images/post_3175764163917562761.jpg,How to shop healthy ne B wy of,No,0.15459990501403809
./posts/eatthisnotthat/2023-09-04/images/post_3179912715777412099.jpg,,no,0.15655994415283203
./posts/eatthisnotthat/2023-09-04/images/post_3179416062974138140.jpg,FOODS THAT FOODS THAT CREATEMUCUS ~~ ELIMINATE MUCUS /@VEGANFITLYFE a CORN ICE CREAM PINEAPPLE ONION CHEESE CHIPS ASPARAGUS SEEDED MELON Ve of tym. a So L re _ -ae > FASS - BUTTER MILK GINGER WALNUTS,yes,0.15557408332824707
./posts/eatthisnotthat/2023-09-04/images/post_3179944357111683689.jpg,per 100g per 0g 362 cals 261 cals 829 carbs Og carbs 179 sugar Og sugar 2.69 protein 3.99 protein,yes,0.16083288192749023
./posts/eatthisnotthat/2023-09-04/images/post_3177332521968399337.jpg,,no,0.2107081413269043
./posts/eatthisnotthat/2023-09-04/images/post_3181900984535826996.jpg,,no,0.16991567611694336
./posts/eatthisnotthat/2023-09-04/images/post_3174220040363388110.jpg,"Best Foods for Your Body , ra a 2. BRAIN greet see bles ~~}  salmon, tuna. beans. salmon a. sardine. walnuts ~ EYES De eggs. corn, carrot i! t b= &-' SH musce v4 _ HEART bananas, red tomatoes, * | meat, fish, eggs potatoes eee: Lunes \ BOWELS OB bed  broccoli, Brussel prunes, yogurt sprouts SKIN \._ BONES sa blueberries, oranges. celery, ; milk _~",No,0.16651272773742676
./posts/eatthisnotthat/2023-09-04/images/post_3181900984586247985.jpg,,no,0.1666278839111328
./posts/eatthisnotthat/2023-09-04/images/post_3173880211694288725.jpg,"DID YOU KNOW? When your banana turns broven, it means that the higher levels of antioxidants they contain strengthens our immune system and increase the white cclls count, enabling our body to fight off infections and even cancer. try to remember this next time you see a banana with brown spots and don't throw it away.",No,0.15808701515197754
./posts/eatthisnotthat/2023-09-04/images/post_3172758350660827514.jpg,"APPLE SLICES HOMEMADE DARK CHOCOLATE + NUTBUTTER TRAIL MIX + BERRIES 200keal =, 300Keal Is0Koal GRAPES VEGGIES TOMATOES + CHEESE + HUMMUS",yes,0.15971732139587402
./posts/eatthisnotthat/2023-09-04/images/post_3175764163925996619.jpg,"Try some options t vozern or ( nmol Buying frozen or canned fruits and vegetables can be cheaper and still nutritious. Not to mention you can keep them longer in storage for use when you need them, and you won't have to worry so much about spoilage!",yes,0.1547849178314209
./posts/eatthisnotthat/2023-09-04/images/post_3173578961246083061.jpg,,no,0.15275311470031738
./posts/eatthisnotthat/2023-09-04/images/post_3173571676938848149.jpg,"FREE 1,500 CALORIE MEAL PLAN Total Macros 120g Protein. 1452 Carbs, 40g Fat",yes,0.30689096450805664
