pk,caption_text,output,inference_time
3188062885360537943,Rindu itu berad mungkin kata-kata ini bisa mewakili perasaan seorang ibu tatkala buah hatinya mondok di luar kota Lantas bagaimana caranya menepis rasa rindu tersebut ? Salah satu caranya yaitu dengan mengunjungi sang buah hati dan tak lupa membawakan makanan kesukaannya  Jazakillahu Khairan for your repeat order & trust in Carista Marita bestie Semoga Chicken Spaghetti Brulee ini bisa mengobati kerinduan seorang ibu terhadap buah hatinya  ~~~~~~~~~~~~~~~~~~~~~~ Apakah kamu ingin mengunjungi buah hatimu? Ingin membawakan makanan kesukaannya? Yuk kepoin menu di Carista Marita siapa tau ada makanan kesukaannya  Untuk pemesanan boleh wa.me/62882000363463 Atau,No,0.15214896202087402
3188048770810668991,Drop  if this is useful Credit by: unknown,no,0.1569528579711914
3187957763781263725,Change mindset & your diet  You cant have one without the other!!,No,0.15309596061706543
3187634682468295894,"The trick to eating more veggies is to drown them in yummy dressings and sauces! Okay, maybe not drown them, but slather generously? These are a few easy peasy ones I got from Bee, the chef at . Feel free to customize as per your taste. I didn't add oil to any of them and they still tasted yummy! BASIL DRESSING: 1 cup basil leaves, 1/4 cup lime juice, 1/2 tsp Himalayan salt, 1 tsp black pepper, 1 tbsp black olive, 1 tbsp garlic powder and 1/4 cup olive oil (omit to make it oil free). Blend with around 1 /2 cup water (give or take) to your desired consistency. SESAME DRESSING - 1/2 cup sesame seeds (I used tahini instead), 1 tbsp ACV, 1 tbsp parsley, 1/2 tsp Himalayan salt, and 1/4 cup olive oil (optional). Blend with around 1/4 cup water or vary as per the consistency you want. PINEAPPLE MUSTARD DRESSING - 1 cup pineapple, 1 tsp mustard seeds (soak for 3 hours), 1 clove garlic, Himalayan salt and pepper to taste, 1/2 tsp cayenne pepper, 2 tbsp lemon juice, 2 dates and 1/4 cup olive oil (optional). Blend everything with water. I used the pineapple dressing along with a mayonnaise (vgn) I made earlier for this zucchini and carrot zoodle salad. It was delicious! If you keep the consistency slightly thicker, these can also be great for pastas and rice.",yes,0.1614089012145996
3187409621072985166,"Empower your fat loss journey with these 4-ingredient wrap ideas!    Discover delicious, waistline-friendly options that won't compromise flavor.   Fuel your goals with the lean protein of the Beef Wrap, the fitness-fueled Chicken Wrap, the plant-powered Tofu Wrap, or the omega-3-rich Fish Wrap.   These wraps are a taste of progress on a plate! Each with wholesome ingredients, designed to support your wellness path. Nourish your body while savoring every bite.   Which wrap will become your ultimate fat loss ally? Let's me know in the comments below  ",yes,0.16044998168945312
3187323034978007142,"6 HACKS TO MAKE FAT LOSS EASIER by  While fat loss is never simple, here are a few tips that can make the process a little bit easier.  Keep in mind, just because you implement these hacksdoesn't necessarily mean you will lose weight  They are just steps in the right direction that can aid the process.   Remember, when it comes to fat loss, creating a calorie deficit (burning more calories than you take in via food) is always priority numero uno.  As you look on this list, you will see that these tips are all based around controlling energy balance in some way (except pizzabecause pizza is delicious ).   Smaller Plates: Using smaller plates can help with the whole well, its in front of me, I might as well eat it all conundrum.   Coffee: As long as youre only adding minimal amounts of cream/sugar or drinking it black, coffee can be a great option to curb hunger & give you a nice energy boost.   Strawberries: For reference here, a whole pound of strawberries is only 150 calories. You can eat half a pound of strawberries for 75 caloriestalk about feeling full & satisfied!  Sparkling Water: Zero calorie drinks can be a great option to hold you over between meals. Sometimes just giving yourself something different that plain water to sip on can make a noticeable difference.   Step Goals: Setting a daily step goal can help to increase daily activity levels and burn additional calories, without actually feeling like you have to add dedicated time to your day for exercise. Go for a walk, park at the back of the parking lot, get up from your desk every 30 minutes, etc.   Pizza: As surprised as you may be to see pizza make the list, it absolutely can be a fat loss hack. For many, being able to occasionally incorporate foods you enjoy (like pizza) into your plan can help big time when it comes to sustainability and actually adhering to your diet.  Do you currently use any of these hacks? Or do you have another thats helped you?  Let me know below! . . .",No,0.15592288970947266
3187181611013762370,"So now that we know why fats are important to our diet, the next step is making sure were getting them!  Just remember portion size - each gram of fat provides 9 calories of energy ",yes,0.15596508979797363
3186714105134519478,"Chicken Club sandwich is on the menu today, fresh beef organs and some 60+ day dry-aged Ribeyes are in the case!! . Sorry we were closed yesterday but things happen and we are happy to be back at it today :) .",yes,0.15670180320739746
3186712285402112500,"Grassa Vegan About Dinner Last Night Roast Mediterranean Vegetables over Brown Rice With Hummus Dressing. Recipe Inspired by One Pan Mediterranean Dinner Paired With my favorite Strawberry Lemon Prebiotic Soda from 1. People always ask me ""since you're vegan what do you eat""? Me: Food 2. How do you get your protein? Me: I have been vegan for 4 years and have never had a protein deficiency.",No,0.1571199893951416
3186699487121190492,"If you are sweet treat whore like me drop what you are doing because this mess is a game changer. Vanilla yogurt, mix in PB2, melt some Lillys chocolate chips, drizzle on top add crushed peanuts. I didnt measure anything I just wanted to try it. Wholly shitballs its amazing!",Yes,0.15606474876403809
