pk,caption_text,output,inference_time
./posts/foodsubstitutes/2023-09-20/images/post_3032999789067965010.jpg,FOOD GEM O On y 80 calories!  IP grams of orotein Ce eer SS SUeS LC SIEw COTE C other gree yogurt rear corn eG Os Gated Ole Loam Y,No,0.15084385871887207
./posts/foodsubstitutes/2023-09-20/images/post_3195362776514899997.jpg,Tate le Bedi a) Confidence. Liha iis . EOO FREE . WHEAT FREE toy Si 3 . SOY FREE FISH FREE . PTT Tee Eid MUSTARD FREE PTs yaa i SULFITE FREE,No,0.15086007118225098
./posts/foodsubstitutes/2023-09-20/images/post_2992562060118961019.jpg,"Baking Substitutes For Healthier Options t sugar we a  * . wheat flour a oe, . 3 carola oll - milk > > cocenut - sugar avocade oil + a almond milk",No,0.15129399299621582
./posts/foodsubstitutes/2023-09-20/images/post_3125172564927074714.jpg,HOT DOGS Processed meats are loaded with salt & contain saturated fats which can raise your risk of certain cancers such as colorectal and breast cancer. INSTEAD Foods that are low in salt but high in protein. Tofu is a delicious option and lean meats also can fill my crave.,yes,0.15535998344421387
./posts/foodsubstitutes/2023-09-20/images/post_3104905580949911377.jpg,,no,0.15712785720825195
./posts/foodsubstitutes/2023-09-20/images/post_3053478442965740227.jpg,"5, 2 Tbsp of honey contains 35g of carbs Instead use 1/2 cup of berries which contains only 8g of carbs",No,0.15197110176086426
./posts/foodsubstitutes/2023-09-20/images/post_3155070057369851594.jpg,,no,0.15443778038024902
./posts/foodsubstitutes/2023-09-20/images/post_3104905579498677744.jpg,Glass of milk for Plain yogurt a,No,0.1567518711090088
./posts/foodsubstitutes/2023-09-20/images/post_3166676958145839288.jpg,. & Dag Ie 2 conu  ST ALTE Sail |,yes,0.15509986877441406
./posts/foodsubstitutes/2023-09-20/images/post_2929857729985670719.jpg,,no,0.1537919044494629
./posts/foodsubstitutes/2023-09-20/images/post_3155066477684585527.jpg,,no,0.15368390083312988
./posts/foodsubstitutes/2023-09-20/images/post_2936045395345966246.jpg,,no,0.15587306022644043
./posts/foodsubstitutes/2023-09-20/images/post_3066854822145976200.jpg,> Zucchini Okra / Mushrooms,yes,0.15366601943969727
./posts/foodsubstitutes/2023-09-20/images/post_3104905579473526507.jpg,,no,0.15157508850097656
./posts/foodsubstitutes/2023-09-20/images/post_3195362776481382872.jpg,,no,0.15387892723083496
./posts/foodsubstitutes/2023-09-20/images/post_3180028970074353944.jpg,Understanding your Cravings CHANGING DEEP PATTERNS OF NUTRITIONAL IMBALANCES REQUIRES PATIENCE. PERSEVERANCE. EFFORT AND SUPPORT. EVERY POISON FOOD THAT IS REPLACED BY MEDICINAL FOOD WILL CONTRIBUTE TO YOUR HEALING PROCESS. WHEN TASTES FOR EXCESSIVE AMOUNTS OF SALT. SUGAR. SPICES. COFFEE & ALCOHOL ARE DISCONTINUED. OUR TASTE BUDS BEGIN TO NORMALISE AND FURTHER RELIEVE ADDICTIONS & CRAVINGS,yes,0.15333104133605957
./posts/foodsubstitutes/2023-09-20/images/post_3032292977867081247.jpg,,no,0.14750385284423828
./posts/foodsubstitutes/2023-09-20/images/post_2912126262411605742.jpg,,no,0.15170884132385254
./posts/foodsubstitutes/2023-09-20/images/post_3195362776489844667.jpg,,no,0.1487128734588623
./posts/foodsubstitutes/2023-09-20/images/post_3083321907994186550.jpg,,no,0.15012001991271973
